query_keyword,query_city,id,name,type,typecode,address,location,pname,cityname,adname,adcode,gridcode,tel
实验室,上海,B0J0UH6NOO,上海安谱实验科技股份有限公司,公司企业;公司;公司,170200,莲花南路1929号101室(地铁15号线双柏路站2号口),"121.424071,31.081494",上海市,上海市,闵行区,,,021-54890099
实验室,上海,B0H2A77DO3,上海臻昂实验室设备有限公司,公司企业;公司;公司,170200,七宝镇七莘路2099号华友大厦(北楼)8层,"121.358948,31.140726",上海市,上海市,闵行区,,,
实验室,上海,B0M69S9Q7B,星启·Uspace羽健实验室,体育休闲服务;运动场馆;运动场所|科教文化服务;科教文化场所;科教文化场所,080100|140000,东明路与东方路交叉口东南140米,"121.510325,31.188025",上海市,上海市,浦东新区,,,
实验室,上海,B0FFJ2U126,泰尼百斯实验室设备贸易有限公司,公司企业;公司;公司,170200,东方路69号裕景国际A座F19层,"121.519988,31.241100",上海市,上海市,浦东新区,,,021-50810925
实验室,上海,B0LK7L3EQ7,未来创意实验室,科教文化服务;科教文化场所;科教文化场所,140000,月牙泉路55号,"121.414949,31.251837",上海市,上海市,普陀区,,,
实验室,上海,B0LUXDF4OG,上海易景科技实验室,科教文化服务;学校;学校,141200,莘庄镇友东路288号贯弘大厦1楼,"121.355548,31.125774",上海市,上海市,闵行区,,,
实验室,上海,B0L3JLFGR0,创炫青少年创新实验室AI编程科创,科教文化服务;培训机构;培训机构,141400,申港北一路与云鹃路交叉口东北60米,"121.923925,30.898075",上海市,上海市,浦东新区,,,
实验室,上海,B0H2HAIA68,实验·实验艺术空间(实验画室),科教文化服务;培训机构;培训机构,141400,商城路1900号金桃大厦1109室,"121.537813,31.237660",上海市,上海市,浦东新区,,,18221307872
实验室,上海,B0L3C4JBTH,上海市医疗器械检验研究院秀浦路实验室,科教文化服务;科研机构;科研机构,141300,秀浦路与苗桥路交叉口东南160米,"121.629515,31.130363",上海市,上海市,浦东新区,,,
实验室,上海,B0KG5S6100,洁森科创实验室,科教文化服务;科研机构;科研机构,141300,翔殷路1128号沪东金融大厦12楼F3室,"121.516910,31.300994",上海市,上海市,杨浦区,,,13681829629
实验室,上海,B0L2PMQM01,上海汇益控制系统工程有限公司哈尔滨工业大学机电工程学院液压技术联合实验室,科教文化服务;科研机构;科研机构,141300,腾富路258号,"121.115675,31.260175",上海市,上海市,青浦区,,,
实验室,上海,B0LGTLYZEX,空天动力创新实验室,科教文化服务;科研机构;科研机构,141300,剑川路888号27栋,"121.428705,31.030493",上海市,上海市,闵行区,,,
实验室,上海,B0IBX7O4YZ,伊吸检测沪太路实验室,科教文化服务;科研机构;科研机构,141300,沪太路5355弄3号303室,"121.378275,31.358625",上海市,上海市,宝山区,,,
实验室,上海,B0FFIS0DIL,电动车辆国家工程实验室上海中心,科教文化服务;科教文化场所;科教文化场所,140000,金京路金桥出口加工区T68园区,"121.617265,31.265002",上海市,上海市,浦东新区,,,
实验室,上海,B0K1LSAYSA,中电储能技术实验室,科教文化服务;科研机构;科研机构,141300,真北路2653号1栋,"121.392394,31.262798",上海市,上海市,普陀区,,,
实验室,上海,B0KGZC55YS,上海交通大学病原微生物实验室(BSL-2),科教文化服务;科研机构;科研机构,141300,东川路800号,"121.445580,31.033107",上海市,上海市,闵行区,,,
实验室,上海,B0L6ORLNF7,上海泰坦鑫源实验室系统工程有限公司,公司企业;公司;公司,170200,新飞路1500弄72号楼,"121.318675,31.041025",上海市,上海市,松江区,,,
实验室,上海,B0L1L7EB3R,上海长都医学检验实验室有限公司,公司企业;公司;公司,170200,枫林路388号枫林国际中心Ⅰ,"121.457925,31.191275",上海市,上海市,徐汇区,,,021-31761013
实验室,上海,B0FFH80TIO,强生实验室,科教文化服务;科教文化场所;科教文化场所,140000,张江镇金科路4560号金创大厦1号楼五楼,"121.601210,31.177307",上海市,上海市,浦东新区,,,
实验室,上海,B0FFGCEMCY,煤炭直接液化国家工程实验室,科教文化服务;科研机构;科研机构,141300,双柏路368号,"121.454425,31.091272",上海市,上海市,闵行区,,,
实验室,上海,B0J3SAZI03,东华大学AILAB人工智能创新实验室,科教文化服务;科教文化场所;科教文化场所,140000,东华大学(松江校区)2号学院楼2211室,"121.210305,31.057018",上海市,上海市,松江区,,,
实验室,上海,B0L2OHVMGC,联合实验室,科教文化服务;科研机构;科研机构,141300,联航路与召楼路交叉口西180米,"121.528075,31.080375",上海市,上海市,闵行区,,,
实验室,上海,B0LUOZJB0E,上海芯智汇医学检验实验室有限公司,公司企业;公司;公司,170200,宝安公路4997号1号楼4层,"121.190324,31.313016",上海市,上海市,嘉定区,,,
实验室,上海,B0I1X7NS9X,大昌华嘉特色原料部创新实验中心,科教文化服务;科研机构;科研机构,141300,桂平路353-f座202室,"121.404986,31.161727",上海市,上海市,徐汇区,,,
实验室,上海,B0FFKYHUTI,同济大学适航防火实验室,科教文化服务;科教文化场所;科教文化场所,140000,玉宇路568号1号楼,"121.806491,30.865493",上海市,上海市,浦东新区,,,15821629792
实验室,上海,B0FFGDUQDN,上海宝冶集团有限公司校准实验室,科教文化服务;科研机构;科研机构,141300,盘古路838号,"121.465111,31.401734",上海市,上海市,宝山区,,,
实验室,上海,B0LUJSA10B,甄仪科技创新实验室,科教文化服务;科研机构;科研机构,141300,潭竹路58号温度科技园B栋601室,"121.433321,31.054567",上海市,上海市,闵行区,,,
实验室,上海,B0LKNLRKFU,五官科实验室,科教文化服务;科研机构;科研机构,141300,陕西南路与肇嘉浜路交叉口北140米,"121.462375,31.204575",上海市,上海市,黄浦区,,,
实验室,上海,B0LK95AFHB,上海交通大学软件与反应堆安全实验室,科教文化服务;科研机构;科研机构,141300,奉浦大道1226号,"121.441430,30.939974",上海市,上海市,奉贤区,,,
实验室,上海,B0FFGJ9CQH,上海宏翔实验室装备有限公司,公司企业;公司;公司,170200,奉城镇城东村745号,"121.655275,30.913525",上海市,上海市,奉贤区,,,021-37582213;13916511661
实验室,上海,B0MGKXLRWH,蓝熊实验室,科教文化服务;科教文化场所;科教文化场所,140000,浦秀路与立跃路交叉口南100米,"121.492275,31.083975",上海市,上海市,闵行区,,,
实验室,上海,B0FFHU6LX7,SGS通标标准技术服务有限公司-商业建材实验室,科教文化服务;科教文化场所;科教文化场所,140000,申沔路与申沔一支路交叉口西140米,"121.628057,31.159532",上海市,上海市,浦东新区,,,021-61191787
实验室,上海,B0L1VXBWMK,中国科学院卫星数字化技术重点实验室,科教文化服务;科研机构;科研机构,141300,毕升路与园区路交叉口南280米,"121.589612,31.181825",上海市,上海市,浦东新区,,,
实验室,上海,B0K31APLBH,Park中国上海实验室,科教文化服务;科研机构;科研机构,141300,丰虹路与申昆路交叉口西120米,"121.323116,31.206838",上海市,上海市,闵行区,,,
实验室,上海,B0FFICGADO,COC实验室,科教文化服务;科研机构;科研机构,141300,张江镇龙东大道1010号,"121.592025,31.215075",上海市,上海市,浦东新区,,,
实验室,上海,B001576U7Z,上海应用技术大学化学实验教学中心,科教文化服务;学校;高等院校,141201,漕宝路120号32号楼300室,"121.421760,31.166661",上海市,上海市,徐汇区,,,
试制,上海,B0I3ZZS8U7,理想汽车上海试制试验中心,科教文化服务;科研机构;科研机构,141300,安亭镇园福路525号,"121.191250,31.322775",上海市,上海市,嘉定区,,,
试制,上海,B0KG75QSGQ,样车试制车间(集度),公司企业;公司;公司,170200,回城南路1888号,"121.237780,31.355242",上海市,上海市,嘉定区,,,
试制,上海,B001570KIL,同济大学嘉定校区新能源汽车工程中心试验试制基地,科教文化服务;科研机构;科研机构,141300,曹安公路4800号同济大学嘉定校区,"121.212727,31.289566",上海市,上海市,嘉定区,,,
试制,上海,B0L03MCG1G,松鼠动力试制车间,公司企业;公司;公司,170200,谢春路1888号5号厂房,"121.216574,31.296116",上海市,上海市,嘉定区,,,
试制,上海,B0LGS58TDA,理想汽车上海试制试验中心(恒永路厂房),公司企业;公司;公司,170200,永恒路518弄1号,"121.182224,31.343007",上海市,上海市,嘉定区,,,
试制,上海,B0MDS6C6SQ,创意平台新媒体试制中心,科教文化服务;科教文化场所;科教文化场所,140000,创业环路与创造路交叉口东北60米,"121.519275,31.298525",上海市,上海市,杨浦区,,,
试制,上海,B0K0RUNX06,闪现上海研发中心·试制车间,公司企业;公司;公司,170200,嘉绣路650号6-103,"121.275027,31.311553",上海市,上海市,嘉定区,,,
3D打印,上海,B0JRG51CP4,锦祥图文广告快印·门头灯箱·广告牌·标书(虹梅南路店),生活服务;生活服务场所;生活服务场所,070000,上海城区虹梅南路5716弄11号,"121.456778,31.037479",上海市,上海市,闵行区,,,18701901948
3D打印,上海,B0FFI12IKU,湘峰图文快印广告设计(天香公寓店),公司企业;公司;广告装饰|生活服务;摄影冲印店;摄影冲印,170201|071300,昌化路571-573号,"121.448548,31.240401",上海市,上海市,静安区,,,18321693621
3D打印,上海,B0JGTHRKBV,飓风广告图文,公司企业;公司;广告装饰,170201,长清路1674号,"121.494504,31.146220",上海市,上海市,浦东新区,,,18168485328
3D打印,上海,B0FFLC9KMM,尚质文印广告设计(国展店),生活服务;摄影冲印店;摄影冲印,071300,诸光路1588弄,"121.306556,31.185350",上海市,上海市,青浦区,,,15221421485
3D打印,上海,B001515C28,鑫淼广告-图文(峨山路旗舰店)印刷-活动物料-公司画册-LOGO墙制作,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,170201|070000,峨山路192-2号(蓝村路地铁站1口步行460米),"121.527618,31.214402",上海市,上海市,浦东新区,,,13472686092
3D打印,上海,B0FFHMUL9V,雄雄广告图文(设计制作安装),公司企业;公司;广告装饰,170201,上中西路75号-7-8,"121.431123,31.135689",上海市,上海市,徐汇区,,,15601746826
3D打印,上海,B0FFFA1P3A,美达图文广告·数码快印-晨光文具(花园路店),生活服务;摄影冲印店;摄影冲印,071300,花园路185号,"121.473304,31.273587",上海市,上海市,虹口区,,,13501789189
3D打印,上海,B0KA6R24DO,湘钰图文广告·标书制作·展会物料·商务印刷,生活服务;生活服务场所;生活服务场所,070000,徐泾镇蟠文路326号,"121.288322,31.185236",上海市,上海市,青浦区,,,17521520085
3D打印,上海,B0G0UCQ5EU,波世广告图文,生活服务;生活服务场所;生活服务场所,070000,田州路159号莲花路路口(虹梅路地铁站4号口步行460米),"121.394417,31.162269",上海市,上海市,徐汇区,,,021-64750122;13023181785;13795292385
3D打印,上海,B0LDJUW9PN,印点图文广告,生活服务;生活服务场所;生活服务场所,070000,盈港东路8000弄258号(东起第二间),"121.148287,31.161496",上海市,上海市,青浦区,,,18930285513
3D打印,上海,B0J395CKZF,京东图文(张江店),生活服务;生活服务场所;生活服务场所,070000,张江镇祥科路298号10楼,"121.609787,31.181292",上海市,上海市,浦东新区,,,17701620968;18516582171
3D打印,上海,B0JUYZC7KK,好印图文广告(龙湖上海虹桥天街店),生活服务;摄影冲印店;摄影冲印,071300,新虹街道甬虹路188弄1号132室,"121.313730,31.189731",上海市,上海市,闵行区,,,13122854575
3D打印,上海,B0JKF5WWF6,优艺·快印(人民广场店),生活服务;生活服务场所;生活服务场所,070000,新闸路213号丙室(新闸路地铁站5号口旁),"121.468669,31.238607",上海市,上海市,黄浦区,,,13671919636
3D打印,上海,B0JU6Z0R47,上海文印广告图文设计有限公司,公司企业;公司;广告装饰,170201,惠南镇陶桥村577号(近南芦公路沪南公路路口)宣桥镇,"121.717347,31.037707",上海市,上海市,浦东新区,,,18964623858
3D打印,上海,B0LUR755GL,企小侠图文广告(宝山店),生活服务;生活服务场所;生活服务场所,070000,友谊西路101号2号楼15层,"121.426291,31.382063",上海市,上海市,宝山区,,,17702129720
3D打印,上海,B0G2PHGVJD,融晶图文广告设计(太古里店),生活服务;摄影冲印店;摄影冲印,071300,高青西路673号,"121.483371,31.149973",上海市,上海市,浦东新区,,,15021570918
3D打印,上海,B0KGMCT24U,鸿阳图文标书印刷广告设计,生活服务;生活服务场所;生活服务场所,070000,江西中路385号,"121.485532,31.240356",上海市,上海市,黄浦区,,,18930755613
3D打印,上海,B0FFGE1BD7,上海数造机电科技股份有限公司,公司企业;公司;机械电子,170204,惠南镇沪南公路8666弄11号楼,"121.687478,31.032006",上海市,上海市,浦东新区,,,18916914112
3D打印,上海,B0LR7UIPVF,印侠图文广告,生活服务;生活服务场所;生活服务场所,070000,申滨南路1126号虹桥天街C栋206-1室,"121.312096,31.191319",上海市,上海市,闵行区,,,17717934482
3D打印,上海,B0LUNZ5T2V,速优印图文广告,生活服务;生活服务场所;生活服务场所,070000,香花桥街道创达路333号云轮科创园C栋105,"121.096083,31.182875",上海市,上海市,青浦区,,,19873831478
3D打印,上海,B0I33R1ADH,银泉图文广告快印连锁·门头灯箱·广告牌·标书(漕河泾店),生活服务;生活服务场所;生活服务场所,070000,漕宝路1068号(虹梅路地铁站2号口步行50米),"121.399975,31.160704",上海市,上海市,闵行区,,,15317388827
3D打印,上海,B0FFK5T2L3,尚质文印(长安店)· 数码快印·广告物料·会议活动·礼品定制,生活服务;生活服务场所;生活服务场所,070000,"长安路779号(靠近汉中路,静安洲际酒店)","121.454920,31.241705",上海市,上海市,静安区,,,13918260940
3D打印,上海,B0LRJCI2IV,尚质文印(陆悦天地店)·数码快印·广告物料·会议活动礼品定制,生活服务;生活服务场所;生活服务场所,070000,中科路1817号陆悦天地(水星)LG层S-LG26,"121.616890,31.185397",上海市,上海市,浦东新区,,,17621372949
3D打印,上海,B0G39ALLYY,银泉广告快印连锁&标书打印·会议展板·广告制作(吴中路店),公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,170201|070000,吴中路756号,"121.393660,31.180411",上海市,上海市,闵行区,,,15000709496;15000826925
3D打印,上海,B0JDVPQE1E,冠湘图文广告,生活服务;生活服务场所;生活服务场所,070000,曹杨路2091号,"121.404885,31.257723",上海市,上海市,普陀区,,,18256961987
3D打印,上海,B0GDJS619F,苑如图文快印,生活服务;摄影冲印店;摄影冲印,071300,三航小区东南门旁,"121.513236,31.235091",上海市,上海市,浦东新区,,,13918075560
3D打印,上海,B0FFFFUWVS,上海欣康广告·刻章备案·晨光文具,公司企业;公司;广告装饰,170201,康沈路439号,"121.571910,31.138633",上海市,上海市,浦东新区,,,13386032868;15821837988
3D打印,上海,B0FFGZH91J,印友图文广告·文化墙门头·标书装订·海报画册(银春路),公司企业;公司;广告装饰|生活服务;摄影冲印店;摄影冲印,170201|071300,银春路2067号,"121.390810,31.025746",上海市,上海市,闵行区,,,13816772982
3D打印,上海,B0FFFXADLI,古谦图文广告∙印刷∙标书画册·文化墙·会议会展,生活服务;生活服务场所;生活服务场所,070000,张江镇祖冲之路2290弄1号楼102b(展想广场),"121.628952,31.210967",上海市,上海市,浦东新区,,,13671965004
3D打印,上海,B0I0LHDFDG,尚浦印图文广告标书图纸门头灯箱印刷彩打文化墙设计(旗舰店),生活服务;摄影冲印店;摄影冲印,071300,民府路475号,"121.511747,31.315373",上海市,上海市,杨浦区,,,13917595785;18321988048
3D打印,上海,B0K0GHZ98N,爸爸的工作室·RC遥控模型体验馆,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,袜子弄32号57幢2楼东侧(靠近园区环城路入口),"121.244377,31.012624",上海市,上海市,松江区,,,15221229239
3D打印,上海,B0LAUU7B84,上海巷尚科技发展有限公司,公司企业;公司;公司,170200,盈港东路7799号宝龙广场A座1809,"121.153556,31.160647",上海市,上海市,青浦区,,,021-55087262;15802138362
3D打印,上海,B0FFGAMVU0,奥威广告图文(复印标书发光字),生活服务;生活服务场所;生活服务场所,070000,罗溪路697号,"121.345621,31.419663",上海市,上海市,宝山区,,,13636653697
3D打印,上海,B0LG9UX1JD,上海数造三维科技有限公司,公司企业;公司;公司,170200,香花桥街道崧秋路299号2号楼502室,"121.177966,31.158141",上海市,上海市,青浦区,,,18917055095
3D打印,上海,B0FFLFFQRA,垚润图文广告(火车站店),公司企业;公司;广告装饰,170201,天目西路290号康吉大厦东楼8楼D室,"121.455556,31.245623",上海市,上海市,静安区,,,13472751920
3D打印,上海,B0JUJMES0X,尚质文印(前滩店)· 数码快印·广告物料.会议活动.礼品定制,生活服务;生活服务场所;生活服务场所,070000,泳耀路333一层,"121.478179,31.159004",上海市,上海市,浦东新区,,,18201741224
3D打印,上海,B0JUJZSJNU,3D打印服务,生活服务;摄影冲印店;摄影冲印,071300,松轩路与松益路交叉口东220米,"121.263300,30.886258",上海市,上海市,金山区,,,17761289521
3D打印,上海,B0LD1HJW59,尚质文印(张江店)· 数码快印·广告物料·会议活动·礼品定制,生活服务;生活服务场所;生活服务场所,070000,百业路140号1层(中科路地铁站2号口步行420米),"121.608139,31.179470",上海市,上海市,浦东新区,,,19121012882
3D打印,上海,B0K31KGM2A,智氢数字,公司企业;公司;网络科技,170206,外冈镇银龙路258弄金地威新智造园22号楼B区3楼,"121.189818,31.345666",上海市,上海市,嘉定区,,,13816914152
3D打印,上海,B0LDJLSRZW,企小侠图文广告(展会物料),生活服务;生活服务场所;生活服务场所,070000,华新镇华隆路1777号e通世界科技园地下商业街LG113-2号,"121.212865,31.219079",上海市,上海市,青浦区,,,19121639676
3D打印,上海,B0IKKSU2RR,印源图文广告标书打印·公司画册logo墙制作(峨山路旗舰店),生活服务;生活服务场所;生活服务场所,070000,峨山路202号,"121.527173,31.214427",上海市,上海市,浦东新区,,,18387905005
3D打印,上海,B0H1BDJ9V4,陆佳快印·京东图文·门头灯箱·会议资料·标书(尚悦湾店),生活服务;摄影冲印店;摄影冲印,071300,浦东南路与东城路交叉口尚悦湾广场LG114号,"121.509777,31.239771",上海市,上海市,浦东新区,,,15800809359
3D打印,上海,B0JRXH7D1Y,京东图文广告(徐汇柳州路店),生活服务;生活服务场所;生活服务场所,070000,上海城区柳州路82号102室,"121.428749,31.157410",上海市,上海市,徐汇区,,,18916348459;19301150813
3D打印,上海,B0FFHFWKL8,博艺快印广告印刷·文化墙展会海报标书装订工程,生活服务;生活服务场所;生活服务场所,070000,张江高科技园区川北公路3093号张江一村,"121.613339,31.206724",上海市,上海市,浦东新区,,,15026570622
3D打印,上海,B0MGBCTYBY,呐美图文广告(尚质世纪大道店),生活服务;生活服务场所;生活服务场所,070000,潍坊新村街道向城路297号2号,"121.533132,31.226922",上海市,上海市,浦东新区,,,15021512002
3D打印,上海,B0FFFLIYQ0,盈宏快印·标书打印装订·锦旗海报加急·展架立牌(中原路店),生活服务;摄影冲印店;摄影冲印,071300,中原路16号(翔殷路地铁站1号口步行70米),"121.532141,31.306172",上海市,上海市,杨浦区,,,13524332855
3D打印,上海,B0M64SJIOZ,新享事成,生活服务;生活服务场所;生活服务场所,070000,天山路街道中山西路933号虹桥银城大厦518室,"121.413411,31.201289",上海市,上海市,长宁区,,,18271985763
3D打印,上海,B0FFJVEIIM,森孚机器人编程科创中心,科教文化服务;培训机构;培训机构,141400,浦东南路1118号鄂尔多斯国际大厦1层101,"121.515525,31.227771",上海市,上海市,浦东新区,,,13262252172
3D打印,上海,B0JASD8JPA,尚质文印(江场路店)·数码快印·广告物料·会议活动·礼品定制,生活服务;摄影冲印店;摄影冲印,071300,江场西路226号,"121.443839,31.298190",上海市,上海市,静安区,,,18516100498
3D打印,上海,B0FFFGNBLL,百晟图文广告快印广告(徐汇店),生活服务;摄影冲印店;摄影冲印,071300,虹桥路418号,"121.430754,31.192662",上海市,上海市,徐汇区,,,15821486311
3D打印,上海,B0L17P7U7W,锦辉创想图文广告店,公司企业;公司;广告装饰,170201,东昌路588号,"121.513297,31.232780",上海市,上海市,浦东新区,,,18916929209
3D打印,上海,B0FFGXZ7KA,优艺快印·标书画册·文化墙·招牌门头·会议会展·印刷(旗舰店),生活服务;摄影冲印店;摄影冲印,071300,金沙江路1038号华大科创楼c栋一楼打印复印喷绘写真扫描,"121.392370,31.232236",上海市,上海市,普陀区,,,15301885831
3D打印,上海,B0LR2C599R,鲁班班3D打印(上海绿地缤纷广场周浦店),生活服务;摄影冲印店;摄影冲印,071300,年家浜路238号绿地缤纷广场2楼中间位置,"121.594440,31.113205",上海市,上海市,浦东新区,,,
3D打印,上海,B0LAYUYZL7,旺印图文广告·标书制作装订·logo墙·画册印刷·(旗舰店),生活服务;生活服务场所;生活服务场所,070000,大连路852号,"121.508281,31.263320",上海市,上海市,杨浦区,,,15201769100
3D打印,上海,B0JA1HMN69,森孚机器人编程科创中心(闵行中庚中心),科教文化服务;培训机构;培训机构,141400,中庚漫游城商业街L316-318,"121.397202,31.131971",上海市,上海市,闵行区,,,13262252172
3D打印,上海,B0L24NMZOF,企小侠图文广告(浦东店),生活服务;生活服务场所;生活服务场所,070000,潍坊新村街道世纪大道1589号2层203A,"121.535156,31.224998",上海市,上海市,浦东新区,,,17701736881
3D打印,上海,B0LUO5HLLZ,DM数造3D打印,公司企业;公司;公司,170200,沪南公路8666号智城园区11幢,"121.687428,31.032005",上海市,上海市,浦东新区,,,18916914112
3D打印,上海,B0K1LZBTL7,星灿照相馆·证件照·身份证·3D拍照打印(爱琴海购物中心店),生活服务;摄影冲印店;摄影冲印,071300,吴中路1588号上海爱琴海购物中心4楼,"121.373433,31.175028",上海市,上海市,闵行区,,,13248153006
3D打印,上海,B0KAGUPLOF,斧宝造物3D打印工厂(智慧湾中心),公司企业;工厂;工厂,170300,蕰川路6号2号楼3M38,"121.434543,31.344281",上海市,上海市,宝山区,,,13127578785
3D打印,上海,B0LGX18NPX,轩倾3D打印沙盘公司,公司企业;公司;公司,170200,民治路220号,"121.637173,31.115653",上海市,上海市,浦东新区,,,13580344751
3D打印,上海,B0LKM7648N,上海复印机打印机租赁销售维修中心,生活服务;维修站点;维修站点,071200,颛桥镇北松公路158号浩吉科创中心212室,"121.415759,31.034006",上海市,上海市,闵行区,,,13795492082
3D打印,上海,B0J2A16SQ5,扬派机器人·编程·竞赛·积木,科教文化服务;培训机构;培训机构|购物服务;购物相关场所;购物相关场所,141400|060000,胜辛路426号万达广场上海中信泰富店F3层,"121.255599,31.329742",上海市,上海市,嘉定区,,,17749778404;17749779426
3D打印,上海,B0FFF9ZTV3,笑笑图文快印(御桥馨华苑店),生活服务;摄影冲印店;摄影冲印,071300,京浦路328号,"121.571748,31.154104",上海市,上海市,浦东新区,,,021-33929803;18964891379
3D打印,上海,B0HG45RAOR,孜铭图文广告(天安·万科御河企业公馆店),生活服务;摄影冲印店;摄影冲印,071300,北蔡镇五星路677弄1号101室,"121.573463,31.177285",上海市,上海市,浦东新区,,,021-55698987;13764625738;13916686866
3D打印,上海,B0HK1CADWT,彬奕数码图文快印(苏宁天御国际广场店),生活服务;摄影冲印店;摄影冲印,071300,丹巴路99号B3座105室,"121.380000,31.223907",上海市,上海市,普陀区,,,18621646583
3D打印,上海,B0FFHJ6ADS,百印图文广告·门头招牌制作安装·刻章,生活服务;生活服务场所;生活服务场所,070000,重固镇赵重公路2473号,"121.185550,31.190672",上海市,上海市,青浦区,,,13391499468;19921988198
3D打印,上海,B0FFIXQ5MK,毕昇云图文广告(浦东3店),生活服务;生活服务场所;生活服务场所,070000,三林镇海阳路436号,"121.492048,31.154139",上海市,上海市,浦东新区,,,15821825105;15900964731
3D打印,上海,B0L3MCKWU0,毕昇云图文广告(上海国展中心店),生活服务;生活服务场所;生活服务场所,070000,北翟路1444弄165号,"121.340817,31.230019",上海市,上海市,闵行区,,,13701926266
3D打印,上海,B0KRJ50F3Z,毕昇云图文广告(浦东新区二店),公司企业;公司;广告装饰,170201,高行镇金高路64号,"121.605881,31.297244",上海市,上海市,浦东新区,,,13816418083;15900415929
3D打印,上海,B0LG9DW7A7,毕昇云图文•广告工程(上海总店),生活服务;生活服务场所;生活服务场所,070000,德平路776-1号(德平路地铁站1号口步行210米),"121.566206,31.244036",上海市,上海市,浦东新区,,,13601795335;13761095518
3D打印,上海,B0KDSXXPZU,慧灵图文广告,生活服务;生活服务场所;生活服务场所,070000,龙翔路592号,"121.345687,30.750057",上海市,上海市,金山区,,,13262637738
3D打印,上海,B0FFI8CQTZ,亚扬广告快印,生活服务;生活服务场所;生活服务场所,070000,华新镇华隆路1777号E通世界商务园下沉广场,"121.212989,31.219081",上海市,上海市,青浦区,,,021-60835148;13381861687;15221188711
3D打印,上海,B0LDLANP7E,印妙图文快印·标书打印装订·蓝白图输出,生活服务;摄影冲印店;摄影冲印,071300,妙境路1225号,"121.693897,31.181315",上海市,上海市,浦东新区,,,18930408590
3D打印,上海,B0JULR09LU,上海晓磊广告有限公司,公司企业;公司;广告装饰,170201,徐泾镇诸路西路479号,"121.265707,31.177058",上海市,上海市,青浦区,,,15801898977
3D打印,上海,B0L2VL8B7R,祝豪图文快印,生活服务;摄影冲印店;摄影冲印,071300,平凉路1000号(上海银行旁),"121.532599,31.260349",上海市,上海市,杨浦区,,,13524575745
3D打印,上海,B0HGPDU0BP,好印数码图文广告(国家会展店),生活服务;摄影冲印店;摄影冲印,071300,诸光路1588弄L3幢B栋1楼商铺458号,"121.304552,31.183939",上海市,上海市,青浦区,,,17671804272;17702138165
3D打印,上海,B0FFKCE9RJ,麟印24小时广告图文,公司企业;公司;广告装饰,170201,光华路689号A112号门面(汉庭酒店旁边),"121.385774,31.068252",上海市,上海市,闵行区,,,18516156240;18721990900
3D打印,上海,B0JRYHCJDD,印得好图文广告,公司企业;公司;广告装饰,170201,璨阳文化科创园友谊路1060号12幢108,"121.464969,31.397873",上海市,上海市,宝山区,,,15316191149;18021076930
3D打印,上海,B0JUZ7EG1M,京东图文·广告·印刷(松江区文翔路店),生活服务;生活服务场所;生活服务场所,070000,文翔路1085号,"121.234524,31.042014",上海市,上海市,松江区,,,18502116063
3D打印,上海,B0LRM5XFOI,上海驭盛办公设备有限公司,公司企业;公司;公司,170200,普乐路238号205室,"121.425975,31.111975",上海市,上海市,闵行区,,,13501673448;13564136712
3D打印,上海,B0FFFYUO18,南杰广告,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,170201|070000,莲花南路1188弄47号,"121.408633,31.104035",上海市,上海市,闵行区,,,18317052994
3D打印,上海,B0FFGW4UXV,素影图文,生活服务;生活服务场所;生活服务场所,070000,北京西路1272号,"121.451024,31.229024",上海市,上海市,静安区,,,15021210138
3D打印,上海,B0FFJTRM66,龚氏广告24小时打印店,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,170201|070000,红旗东路153号,"121.364204,30.763077",上海市,上海市,金山区,,,18221691221;18916462668
3D打印,上海,B0LBYCWDG3,金佰广告图文,公司企业;公司;广告装饰,170201,龙翔路1157号,"121.333212,30.745302",上海市,上海市,金山区,,,19821115365
3D打印,上海,B0FFLFB1BA,西文快印,公司企业;公司;公司,170200,江场西路300号汇智安垦C幢1楼,"121.442218,31.298383",上海市,上海市,静安区,,,13917205836
3D打印,上海,B0FFFDULYV,品高图文,生活服务;摄影冲印店;摄影冲印,071300,国康路38号同济规划大厦10楼1010室,"121.505242,31.286496",上海市,上海市,杨浦区,,,021-65977693;13621754085
中央厨房,上海,B0FFIP7377,AUPU奥普浴霸集成吊顶(浦东新区金桥红星店),购物服务;家居建材市场;建材五金市场,060603,金藏路158号2楼B8107(红星),"121.595395,31.249684",上海市,上海市,浦东新区,,,13764546397
中央厨房,上海,B0FFH5CCXW,AUPU奥普浴霸集成吊顶(美千居店),购物服务;家居建材市场;建材五金市场,060603,高行镇张扬北路4001号美千居建材馆一楼奥普A010-012A,"121.587677,31.327133",上海市,上海市,浦东新区,,,13661537758
中央厨房,上海,B00155LS8L,珍鼎餐饮(中国国际商品中心店),餐饮服务;中餐厅;中餐厅,050100,富特北路460号中国国际商品中心2号楼F1层,"121.599899,31.335567",上海市,上海市,浦东新区,,,021-58683100;13003109816;15000918497
