poi_id,name,address,lon,lat,raw_keyword,raw_type,source,status,category,classification_reason
P01289,周少青设计师女装(长宁店),长宁店1018号龙之梦大厦2202室,121.41736,31.218958,服装设计,购物服务;购物相关场所;购物相关场所,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01290,JJNK设计师女装品牌集合店,彭浦新村340号彭浦新村彭五小区,121.453265,31.310664,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01291,约搭形象改造服装搭配生活馆,蒙自路207号11号楼602室,121.478375,31.205925,服装设计,生活服务;生活服务场所;生活服务场所,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01292,上海帮谊服饰设计制作有限公司,大团镇团西路443号,121.721396,30.980606,服装设计,公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01293,上海·VIVIAN YU设计师买手店(浦秀路店),浦锦街道浦秀路639弄景江苑A区,121.492943,31.081102,服装设计,购物服务;购物相关场所;购物相关场所,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01294,上海杰俞设计师女装工厂店(青浦店),华隆路与新协路交叉口东340米,121.211325,31.219525,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,filtered_false_positive,filtered,命中误判关键词「工厂店」(疑似消费/零售场所，非生产活动)
P01295,韩国设计师买手店,曹安公路与丰庄路交叉口西北180米,121.365525,31.253575,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01296,MOIRA小众设计师买手店,陕西南路与肇嘉浜路交叉口东北40米,121.462575,31.203575,服装设计,购物服务;购物相关场所;购物相关场所,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01297,一百十原创设计师品牌集合店,光星路1399号五龙商业广场F1层,121.240625,31.056385,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01298,TA设计师品牌(虹桥店),申滨路473号新华联购物中心,121.308829,31.201979,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01299,TU设计师品牌(长乐路店),长乐路502号(陕西南路地铁站10号口步行470米),121.457351,31.220203,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01300,上海良匠服饰设计有限公司,天目中路与海宁路交叉口北80米,121.46771,31.245114,服装设计,公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01301,上海李李设计师集合店,庙行镇长临路939号118室,121.441641,31.327722,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01302,花小龄设计师女装(中冶祥腾城市广场店),真南路4368号中冶祥腾城市广场F3层,121.322997,31.295774,服装设计,购物服务;购物相关场所;购物相关场所,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01303,上海唯我焦点时装设计有限公司,嘉定环城路与城北路交叉口北240米,121.242361,31.390641,服装设计,公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01304,Sai Ting(大华虎城第三空间店),真华路928号大华虎城第三空间1楼137-138,121.411717,31.271569,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01305,KENZO(上海国金中心商场),世纪大道8号上海ifc商场LG1层LG1-25,121.502358,31.236496,服装设计,购物服务;服装鞋帽皮具店;品牌服装店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01306,一针一线服装修改连锁(久光百货店),南京西路1618号久光百货四楼,121.445573,31.224105,服装设计,生活服务;生活服务场所;生活服务场所,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01307,印达图文广告(重庆大楼店),武胜路467号,121.470528,31.227491,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01308,尔岚广告装饰,汇佳新苑南门西150米,121.170602,30.883504,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01309,欧典原创设计品牌女装(大学路店),大学路170号301进门右转,121.509776,31.304251,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01310,军浩装饰·家装工装·办公室装修,曹安公路1611号4D28室,121.368175,31.251675,服装设计,公司企业;公司;广告装饰,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01311,Artlynn设计师女装(浦江城市生活广场店),江月路1850号浦江城市生活广场1F层,121.5043,31.083011,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01312,73Hours(上海来福士广场店),西藏中路268号上海来福士广场L2层02-18B、02-19,121.476664,31.232332,服装设计,购物服务;服装鞋帽皮具店;品牌鞋店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01313,周少青设计师女装(汇银店),华山路2088号汇银广场南楼902室,121.437221,31.196822,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01314,左名菲设计师女装(弘源创新大厦店),伟成路70号弘源创新大厦1号楼2楼201B,121.510011,31.305798,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01315,千姿琦专业女装设计定制(疁城新天地店),疁城新天地北门西南120米,121.254982,31.383075,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01316,BANSU半素设计师买手集合店,城中路167号,121.246046,31.384978,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01317,上海鑫祥服装修色有限公司,亭林镇车亭公路林吉路833弄3栋1156号,121.327252,30.893641,服装设计,公司企业;公司;公司|生活服务;生活服务场所;生活服务场所,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01318,TU设计师品牌(晶耀前滩店),耀体路308号晶耀前滩Crystal Plaza F1层,121.477888,31.152306,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01319,S&A Accessories原创设计(钟和公寓店),茂名南路126号(陕西南路地铁站4号口步行260米),121.461911,31.215403,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01320,左名菲设计师女装(隆宇大厦店),浦东南路1036号隆宇大厦F24层2401A室,121.515049,31.229022,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01321,M&S服装店,宜山路2296-2298号(合川路地铁站3号口步行170米),121.38229,31.165919,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01322,諸家(设计师品牌服饰店),南京西路1168号303室,121.455785,31.228669,服装设计,生活服务;生活服务场所;生活服务场所,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01323,Noelle设计师集合店,春申路2525号芭洛商务中心F1层,121.41414,31.10962,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01324,Anpin studio,文定路209号B座3层,121.43222,31.184815,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01325,雅丽原创设计师品牌集合店,牡丹江路1789号,121.481473,31.406726,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01326,方快照相馆(梅陇路289号店),梅陇路289-1号,121.420316,31.138767,服装设计,生活服务;摄影冲印店;摄影冲印,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01327,上海琢格服饰设计有限公司,南汇新城镇申港大道155号广昊世纪大厦7楼,121.923064,30.896965,服装设计,公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01328,ONNI设计师买手集合店(蓝天苑店),远东路2689号,121.477008,30.919764,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01329,JuneShop小众设计师品牌集合店,锦江向阳大楼9楼(南京西路地铁站14号口步行100米),121.4586,31.228835,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01330,印帛设计师女装工厂店,曹安公路与建新路交叉口西160米,121.353101,31.256132,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,filtered_false_positive,filtered,命中误判关键词「工厂店」(疑似消费/零售场所，非生产活动)
P01331,PLUS设计师品牌集合店,田子坊7号门文创天地泰康路200弄5号103,121.469426,31.208577,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01332,尼可丹原创设计(五月花生活广场店),芷江西路488号五月花生活广场一楼(达芙妮对面)121室,121.457413,31.256584,服装设计,购物服务;专卖店;专营店|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,filtered_false_positive,filtered,命中误判关键词「专卖店」(疑似消费/零售场所，非生产活动)
P01333,燕子服装修改店,罗店路55弄34号101室便民服务超市斜对面,121.353674,31.385759,服装设计,生活服务;生活服务场所;生活服务场所,amap,filtered_false_positive,filtered,命中误判关键词「超市」(疑似消费/零售场所，非生产活动)
P01334,上海挺发服装修色有限公司,东港公路与祝悦路交叉口北60米,121.818501,31.083235,服装设计,公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01335,六姐家小众设计师品牌女装店,莲安东路102号(北中路地铁站3号口步行470米),121.557829,31.180523,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01336,D·L设计师集合店(宝山万达店),一二八纪念路1000弄1号宝山万达金街一楼130-1室,121.448413,31.323994,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01337,小蔡服装修改,晨阳路148号,121.749187,31.175405,服装设计,生活服务;生活服务场所;生活服务场所,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01338,MUMU设计师集合店(谈中路184弄1—9号店),谈中路182号,121.529878,31.065391,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01339,GRACE TANG,复兴西路55号,121.444952,31.210471,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01340,邓谦语独立设计师品牌,朱家角古镇北大街331号,121.054698,31.109308,服装设计,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,amap,kept,urban_production,命中城市型生产关键词「服装设计」
P01341,华为练秋湖研发中心,华为大道与港悦路辅路交叉口西北380米,120.97824,31.070526,研发中心,公司企业;公司企业;公司企业,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01342,华为练秋湖研发中心B区,港悦路与泽青路交叉口西440米,120.987855,31.072687,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01343,联合利华上海研发中心,新泾镇临新路66号,121.352374,31.234843,研发中心,商务住宅;产业园区;产业园区|科教文化服务;科研机构;科研机构|公司企业;公司企业;公司企业,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01344,丰田技术研发中心,嘉松北路6333号,121.224687,31.283715,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01345,上海唯富科创研发总部中心,泗砖公路259弄,121.285481,31.106698,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01346,上海集成电路研发中心,高斯路497号2楼,121.607954,31.209513,研发中心,公司企业;公司企业;公司企业,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01347,华域汽车技术研发中心,科苑路与祖冲之路交叉口东北140米,121.589727,31.203243,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01348,杜邦中国研发中心,蔡伦路600号,121.609502,31.194848,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01349,欧莱雅(中国)有限公司上海研发中心,金桥经济技术开发区金桥经济技术开发区金豫路550号,121.618883,31.248608,研发中心,公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01350,沙特基础工业公司上海研发中心,秀浦路2532附近,121.611371,31.129152,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01351,开利上海研发中心,申江路3239号,121.626347,31.244048,研发中心,公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01352,小鹏汽车上海研发中心,育仁路188弄1号T2办公楼904单元,121.619244,31.184295,研发中心,科教文化服务;科研机构;科研机构|汽车销售;汽车销售;汽车销售,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01353,恒瑞医药上海创新研发中心,联创路399号,121.659721,31.188734,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01354,石药集团上海研发中心,青黛路500号,121.620556,31.096483,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01355,先声药业虹桥研发中心,闵北路800号,121.268032,31.21005,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01356,II-VI高意上海研发中心,浦江镇陈行公路2168号11幢A座,121.513297,31.101414,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01357,新东方烹饪教育研发基地,朱泾镇中达路369号新东方教育研发基地,121.203698,30.901265,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01358,上海缙嘉研发中心,徐民路268号10号楼1层,121.286938,31.182239,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01359,阿里巴巴上海研发中心,张江人工智能岛2号楼,121.608926,31.185652,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01360,智界汽车上海研发中心,漕河泾新兴技术开发区总部园2期C栋C座6楼7楼8楼,121.399352,31.165394,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01361,保时捷中国研发中心,武都路680号五号楼,121.312454,31.252712,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01362,中科侨昌研发中心,紫月路上海中科侨昌作物保护科技有限公司,121.439736,31.014288,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01363,逸仙全球创新研发中心,新业坊210号11号楼,121.443522,31.289705,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01364,现代汽车中国前瞻数字研发中心,马当路458号恒基旭辉天地B座,121.475282,31.212333,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01365,泛亚汽车研发中心,川沙新镇龙新路280号,121.655796,31.231772,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01366,安利(中国)研发中心,蔡伦路720弄6号楼,121.606252,31.194957,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01367,瑞幸咖啡上海研发中心,新虹街道申滨南路1136号虹桥龙湖天街商业中心B栋203、205室,121.311649,31.191599,研发中心,科教文化服务;科研机构;科研机构,amap,filtered_false_positive,filtered,命中误判关键词「咖啡」(疑似消费/零售场所，非生产活动)
P01368,网易研发中心,佳悦路与佳康路交叉口东北180米,121.234044,31.160782,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01369,上海金山区番茄研发中心,漕廊公路8622号西门,121.17155,30.787489,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01370,泰科电子上海科技园研发中心,桂平路688号泰科电子上海科技园东区,121.401922,31.17663,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01371,阿克苏诺贝尔中国研发中心,松江工业园区江田东路137号,121.275285,31.034611,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01372,中石油上海院技术研发中心项目,海港大道500号,121.93274,30.87611,研发中心,公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01373,上海普适导航科技股份有限公司研发基地,明珠路528号,121.266941,31.177434,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01374,林德研发中心,金豫路与桂桥路交叉口东南100米,121.621921,31.244457,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01375,天合光能(上海)有限公司研发中心,紫星路1600号,121.438022,31.018016,研发中心,公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01376,中国商飞设计研发中心,金科路5288号,121.606164,31.162098,研发中心,公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01377,美敦力中国研发中心,浦江镇陈行公路2388号浦江科技广场3号楼6楼,121.506905,31.097612,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01378,达能乳品&饮料研发中心,科技领袖之都12-2,121.636955,31.216701,研发中心,科教文化服务;科研机构;科研机构,amap,kept,food_city_production,命中食品生产关键词「乳品」
P01379,上海宝近水族科技研发基地,春浓路与春归路交叉口北280米,121.244504,31.288013,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01380,宝马上海研发中心,龙文路317号T3(龙耀路地铁站3号口步行120米),121.459075,31.158175,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01381,恒天然研发中心,石门二路街道石门二路231号,121.460063,31.234243,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01382,液化空气(中国)研发有限公司,光华路1820号,121.362226,31.061316,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01383,中广核研发中心,,121.444225,31.019469,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01384,长春高新金赛药业科创总部及研发中心,芙蓉花路与蓝靛路交叉口西北120米,121.622125,31.095325,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01385,台达研发中心,曹路镇民雨路182号,121.662075,31.278025,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01386,平高智联-上海研发中心,通协路269号5号楼,121.355548,31.225339,研发中心,科教文化服务;科研机构;科研机构|公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01387,邑通道具·设计研发中心,大叶公路2058弄-12号,121.384509,30.951908,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01388,芯驰科技上海研发中心,张江镇中科路1750号张江科学之门T1幢2楼,121.617804,31.184627,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01389,出光润滑油(中国)有限公司研发中心,汶水路299弄1-35号智汇园,121.439469,31.292473,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01390,奇安信上海研发中心,宜山路1999号24幢12楼,121.387803,31.166693,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01391,中铁上海工程局集团建筑工程有限公司彩色软性亲水接触镜生产研发基地项目,富联一路一八八弄129号,121.409488,31.365517,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01392,科勒厨卫亚太研发中心,宝山城市工业园区丰翔路1955号,121.340092,31.306552,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01393,七一一研发中心,华宁路与元电路交叉口东北20米,121.379275,31.051225,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01394,新药研发中心,国和路325号,121.519476,31.306497,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01395,上海惠洲实业有限公司研发中心,盈港东路7030号207-208室,121.164942,31.16174,研发中心,公司企业;公司;公司|科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01396,中兴通讯上海研发中心-F座,碧波路889号,121.586703,31.197694,研发中心,商务住宅;楼宇;商务写字楼,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01397,麦加芯彩新材料科技(上海)股份有限公司科技研发中心,马陆镇朱宝路35号,121.302987,31.335546,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01398,上海厨房大佬餐饮酱料研发中心,燎申智城纪鹤路128号D栋12楼,121.261825,31.245825,研发中心,科教文化服务;科研机构;科研机构,amap,filtered_false_positive,filtered,命中误判关键词「餐饮」(疑似消费/零售场所，非生产活动)
P01399,游卡网络上海研发中心,北杨人工智能小镇南区1号楼(华发路699弄1号),121.443257,31.126054,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01400,海立科创中心及海立马瑞利全球研发中心(中国),浦东大道2748号(上海电气培训基地)16号楼,121.575409,31.265596,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01401,上海研发公共服务平台管理中心,钦州路100号上海市科技创业中心2号楼4层,121.430771,31.160814,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01402,航空工业新航上海研发中心,妙境北路与王桥路交叉口东北100米,121.686895,31.208325,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01403,联光元和张江研发中心,张江路368号成都天府国际生物城(上海)创新中心1号楼401室,121.611475,31.209525,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01404,银联园区研发中心,顾唐路1899号银联园区研发中心,121.663225,31.233625,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01405,吉美瑞生上海超级器官研发中心,半夏路100弄38号楼,121.620598,31.092334,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01406,贝琪食品上海研发中心,徐泾镇华徐公路685号e通世界B座903室,121.265125,31.196575,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01407,弗列加特(上海)研发中心,金辉路863弄10号楼,121.271681,31.212727,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01408,先进陶瓷研发中心,神川路与川南奉公路交叉口东120米,121.760325,31.145875,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01409,多特瑞(中国)研发中心,广中西路777弄2号B栋,121.439253,31.277535,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01410,君实生物研发技术转移中心,张江蔡伦路987号4层,121.604042,31.192607,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01411,中日桃研发基地,塘下公路4111号,121.896367,30.912386,研发中心,公司企业;公司;公司,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01412,蓝帆医疗上海研发中心,张衡路1077号ATLATL创新研发中心,121.602433,31.190545,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01413,中兴通讯股份有限公司上海研发中心,张江高科技园区碧波路889号中兴通讯大厦,121.586734,31.197722,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01414,联固新材料科技上海研发中心,江田东路185号智汇科创园9号楼511室,121.270085,31.029228,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01415,英迪芯微电子上海研发中心,东川路555号6号楼4楼07C-D室,121.453875,31.023725,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01416,亿腾医药上海研发中心,秀浦路2555号康桥商务绿洲E2幢,121.607056,31.134087,研发中心,公司企业;公司企业;公司企业,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01417,迪塔镁克Datamaker-研发中心,牡丹江路1900号互联宝地A3,121.474853,31.411707,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01418,毕得医药松江研发中心,望东中路1号金地威新虹桥科创园北园五号楼,121.294677,31.122254,研发中心,公司企业;公司企业;公司企业,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01419,国家能源智能电网(上海)研发中心,东川路800上海交通大学闵行校区,121.439806,31.022615,研发中心,公司企业;公司企业;公司企业,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01420,齐鲁锐格(上海)新药研发中心,蔡伦路与张江路交叉口西南120米,121.622388,31.19698,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01421,沪粉研发中心(上海),洞舟路550号B栋3楼,121.253307,31.086084,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01422,超和食品(上海)研发中心,银都路4555号2号楼,121.372411,31.083401,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01423,上海剑桥科技股份有限公司研发中心,陈行公路2388号浦江科技广场8号楼F5层,121.50983,31.098368,研发中心,科教文化服务;科教文化场所;科教文化场所,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01424,全丽研发创新中心,九工路,121.3196,30.832295,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01425,星思半导体上海张江研发中心,张江高科技园区张江微电子港5号楼4楼,121.581954,31.200028,研发中心,公司企业;公司企业;公司企业,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01426,3M研发中心,3M中国有限公司漕河泾工厂东南门东100米,121.406136,31.168457,研发中心,公司企业;公司企业;公司企业,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01427,保时捷中国研发中心(B5),洮阳路与曹秀路交叉口东面,121.313587,31.253547,研发中心,汽车维修;汽车维修;汽车维修,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P01428,永和大王研发中心,吴中路1588号爱琴海购物中心6F层,121.372753,31.1749,研发中心,科教文化服务;科研机构;科研机构,amap,kept,urban_production,命中城市型生产关键词「研发中心」
